grade,gender,raceeth,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
10,1,White,0,0,1,1,1,1,0,1,1,1,1,1,1,0,300,25,1,1,0,434,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,366,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,30,1,1,0,774,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,0,1,1,250,25,1,1,1,1276,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,1680,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,225,30,1,1,0,358,High
10,1,Hispanic,1,1,0,0,0,0,0,1,1,0,0,0,1,0,270,25,1,1,0,1489,Low
9,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1375,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,285,30,1,1,1,2966,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,24,1,1,0,850,High
10,1,Black,1,1,1,0,1,1,0,0,1,1,1,1,1,0,275,27,1,1,0,762,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,22,0,1,0,227,High
10,1,Native Hawaiian/Other Pacific Islander,1,1,1,0,0,1,0,1,1,0,1,1,1,0,300,30,1,1,1,2255,High
9,0,Hispanic,0,1,1,0,1,1,0,1,1,0,0,1,1,1,300,30,1,1,1,3261,Low
9,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,276,Low
11,1,Black,1,1,1,0,1,1,0,0,1,1,1,1,1,1,270,30,1,1,1,2999,High
10,0,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,30,1,1,0,1317,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,20,1,1,0,987,High
11,0,Hispanic,0,1,0,0,0,0,0,0,0,0,0,1,1,1,360,29,1,1,1,1408,High
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1233,Low
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,0,1,300,20,1,1,0,434,High
10,1,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,0,854,High
11,1,Hispanic,0,1,1,0,1,1,1,1,1,1,1,1,1,1,60,28,1,1,1,2162,High
10,1,Hispanic,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,30,1,1,1,2004,Low
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,0,0,1,308,High
10,1,White,1,0,1,0,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,1046,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,180,23,1,1,1,914,Low
10,1,Black,1,1,1,0,0,1,0,1,1,1,1,1,0,0,450,20,1,1,0,1173,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,27,1,1,0,1610,High
11,0,White,1,0,1,1,1,1,1,0,1,1,1,1,1,0,275,20,1,1,0,316,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,440,22,1,1,0,507,Low
10,1,White,1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,24,1,1,0,1680,High
11,0,White,0,1,0,0,0,0,0,1,1,1,1,1,0,0,270,40,1,1,0,979,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,225,16,1,1,0,247,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,180,18,1,1,0,612,High
10,1,White,1,1,1,1,1,1,1,1,1,0,1,1,1,0,270,25,1,1,1,2999,Low
11,1,White,1,0,1,0,0,1,0,1,1,1,1,1,1,1,270,30,1,1,1,1046,High
10,1,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,0,275,22,1,1,0,507,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,High
10,1,White,1,0,1,0,0,1,1,1,1,1,1,1,1,1,300,23,1,1,0,316,Low
10,1,White,1,0,1,0,0,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1095,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,50,25,1,1,1,1046,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,0,1,1,0,300,25,1,1,0,1913,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,25,1,1,0,1489,High
10,0,White,1,0,1,1,1,1,1,1,1,1,1,1,0,1,30,10,1,1,0,276,Low
11,1,Hispanic,0,1,0,0,1,0,0,1,1,0,0,0,1,0,55,27,1,1,1,2149,Low
9,1,Hispanic,1,0,1,0,1,1,0,1,0,0,0,0,1,0,45,20,1,1,1,1062,Low
9,1,Hispanic,1,0,0,0,0,1,0,1,1,1,1,1,0,0,50,15,1,1,0,400,Low
10,1,Hispanic,0,0,1,0,0,1,0,1,1,1,1,0,1,0,45,30,1,1,1,3592,Low
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,35,1,1,1,2004,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,20,1,1,0,850,High
10,0,Hispanic,0,1,1,0,1,1,0,1,1,1,1,1,1,1,275,20,1,1,0,1382,High
10,0,Black,1,1,1,1,1,1,0,1,1,1,1,1,1,1,250,15,0,1,0,868,Low
10,1,White,0,1,1,1,0,1,1,1,1,1,1,1,1,1,210,25,1,1,0,632,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,22,1,1,0,774,High
10,1,Hispanic,0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,1,2144,Low
9,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,315,33,1,1,0,361,Low
10,0,White,0,1,0,0,0,0,0,1,1,1,1,1,1,1,250,24,1,1,1,1723,High
11,1,More than one race,0,1,1,0,0,1,0,1,1,1,1,1,1,1,270,35,1,1,1,1411,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,0,1,55,62,1,1,0,421,Low
11,0,Hispanic,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1200,28,1,1,1,2646,Low
9,0,Black,0,1,1,0,1,0,0,1,1,1,1,1,0,1,45,20,1,1,0,762,Low
11,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,264,15,1,1,0,2402,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,0,1327,High
10,1,White,1,0,1,0,1,0,0,1,1,1,1,1,1,0,400,25,1,1,0,712,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,High
10,0,Asian,0,1,0,0,0,1,0,1,0,0,0,0,1,1,235,25,1,1,0,1828,High
11,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,1,1,1046,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,15,1,1,0,389,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,50,20,1,1,0,868,Low
11,0,Black,1,1,1,1,1,1,1,1,1,0,0,1,1,0,135,20,1,1,0,2710,Low
11,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,200,16,1,1,0,1680,High
10,1,Asian,1,0,0,0,0,1,0,1,1,0,0,0,1,1,270,33,1,1,1,3201,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,22,1,1,0,1079,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,325,26,1,1,0,898,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,1,1,1900,High
11,0,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,1,30,9,1,1,0,1848,Low
10,1,White,1,1,1,0,1,1,0,1,1,0,0,1,1,0,280,36,1,1,1,2646,High
10,0,Hispanic,0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,0,1900,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1087,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2080,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,13,1,1,0,1848,High
10,0,Hispanic,1,1,0,1,1,0,0,0,1,1,1,1,1,0,45,18,1,1,1,3138,Low
10,0,Black,1,0,1,1,0,1,0,1,1,1,1,1,1,1,50,17,1,1,0,762,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,1,1,1,0,636,High
10,1,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,240,18,1,1,0,247,High
10,1,Hispanic,0,1,1,0,1,1,0,1,1,0,1,1,1,1,275,32,1,1,0,2041,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,2878,High
10,0,Native Hawaiian/Other Pacific Islander,1,1,1,0,1,1,0,1,1,0,0,0,1,0,365,25,1,1,0,2183,Low
10,0,Hispanic,0,1,1,1,0,1,0,0,1,0,0,0,1,1,360,28,1,1,1,2886,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,1692,High
10,0,White,0,1,1,0,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,316,Low
11,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,30,1,1,0,930,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,24,1,1,0,979,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,215,15,1,1,0,774,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,205,30,1,1,0,2098,High
10,1,White,0,1,1,1,1,1,1,0,1,1,1,1,0,0,200,29,1,1,0,632,High
10,1,White,1,1,1,1,1,1,0,0,1,1,1,1,1,0,250,15,1,1,0,2000,Low
10,1,Hispanic,1,0,1,1,0,1,0,1,1,1,1,1,1,0,240,30,1,0,1,575,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,23,1,1,0,3009,Low
9,1,Black,1,1,1,1,1,1,1,1,1,0,0,1,1,0,200,20,1,1,0,1733,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,25,1,1,0,930,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,25,1,1,0,1295,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,25,1,1,0,1250,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,225,15,1,1,0,1250,High
10,1,Hispanic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,200,20,1,0,1,398,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,180,25,1,1,1,2966,High
11,1,Black,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,20,1,1,0,1387,Low
10,0,White,1,1,1,0,0,1,1,0,1,1,1,1,1,0,285,37,1,1,1,1734,Low
10,0,Hispanic,1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,0,1900,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,25,1,1,0,1317,Low
9,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,28,1,1,0,1526,Low
10,1,Hispanic,0,1,1,1,1,1,1,1,0,0,0,0,1,0,240,30,1,1,1,2886,High
10,0,Hispanic,1,1,1,0,1,1,0,1,1,1,0,1,1,0,360,30,1,1,1,2886,High
10,1,Hispanic,1,0,1,0,1,1,0,1,1,1,1,1,1,0,50,23,1,1,0,400,Low
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,1064,High
11,1,Hispanic,0,1,0,0,1,0,0,1,1,0,0,0,1,1,80,34,1,1,1,2942,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,0,1233,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,300,28,1,1,0,898,High
10,1,Hispanic,0,0,0,0,1,0,0,1,1,0,0,0,1,0,300,20,1,1,0,1900,Low
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,276,Low
10,0,Black,1,1,1,1,0,1,1,1,1,1,1,1,0,0,275,25,1,1,0,400,Low
11,1,Asian,1,0,1,1,1,1,1,0,1,0,0,1,1,0,270,35,1,1,1,2085,Low
10,1,White,1,0,0,0,1,1,0,1,0,0,0,0,1,0,250,20,1,1,0,846,Low
11,0,Hispanic,1,1,1,1,1,1,1,1,1,0,1,1,1,0,225,20,1,1,0,774,High
10,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,300,24,1,1,0,434,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,350,32,1,1,0,1295,Low
9,1,Hispanic,1,1,1,0,0,1,0,1,1,0,0,0,0,0,600,30,1,1,1,1763,Low
10,1,Hispanic,1,1,1,0,0,0,0,1,1,0,0,0,1,0,300,30,1,1,0,1900,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,264,30,1,1,0,2402,Low
10,1,More than one race,1,1,1,0,1,1,1,1,1,1,1,1,1,0,258,31,1,1,0,1812,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,15,1,0,1,915,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,16,1,1,0,400,High
10,0,Hispanic,1,1,1,0,0,1,0,0,1,1,1,1,0,1,315,20,1,1,0,400,Low
10,0,Black,0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,1,1723,Low
11,1,Hispanic,0,1,1,0,1,1,1,1,1,0,0,0,1,0,200,25,1,0,1,398,High
10,0,Asian,1,1,1,1,1,1,1,1,1,0,0,1,1,0,250,30,1,1,0,2878,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,232,21,1,1,0,2710,Low
9,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2886,Low
11,0,Hispanic,1,1,1,1,0,1,0,1,1,0,1,1,1,1,275,30,1,1,0,2041,High
11,1,White,1,1,1,0,0,0,0,0,1,1,1,1,1,1,270,23,1,1,0,1273,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,0,1295,High
10,0,White,1,1,1,1,1,1,0,0,1,1,1,1,0,1,225,21,1,1,1,2004,High
10,1,White,1,1,1,1,1,1,1,0,1,1,1,1,1,0,200,25,1,1,0,987,High
10,0,White,1,1,0,0,0,1,0,1,1,1,1,1,0,0,250,28,1,1,0,1848,Low
10,0,White,1,1,1,0,1,0,0,1,1,1,1,1,1,0,250,28,1,1,0,868,High
10,1,White,0,0,1,0,0,0,0,1,1,1,1,1,1,0,650,25,1,1,0,865,Low
10,0,Hispanic,1,1,1,0,1,1,1,1,0,0,0,1,1,1,255,25,1,1,0,1680,High
10,0,Black,1,1,1,1,1,0,0,1,1,1,1,1,1,1,250,25,1,1,0,1848,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,40,1,1,0,149,Low
11,1,More than one race,1,1,1,1,0,1,1,1,1,1,1,1,1,1,232,22,1,1,0,2710,High
10,0,White,0,1,1,0,0,0,0,1,1,1,1,1,0,0,225,20,1,1,0,926,Low
10,1,White,0,1,1,0,1,0,0,1,1,1,0,1,1,0,450,17,1,1,0,865,High
11,1,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,300,40,1,1,1,2162,High
10,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1610,High
11,0,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,25,1,1,1,1411,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,230,25,1,1,0,1897,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,2098,Low
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,300,25,1,1,1,1046,Low
11,0,White,0,1,1,1,1,1,0,1,1,1,1,1,1,1,210,12,1,1,0,774,High
11,1,More than one race,0,1,1,0,1,1,1,1,1,1,1,1,1,0,135,13,1,1,0,509,Low
10,1,White,1,0,1,1,1,1,0,1,1,1,1,1,1,0,240,30,1,1,1,2966,Low
10,0,White,1,1,1,0,0,1,0,0,1,1,1,1,1,0,240,26,1,1,0,247,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,350,30,1,1,0,1233,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,20,1,1,0,987,High
9,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,26,1,0,1,308,High
11,0,White,1,0,1,0,0,0,0,0,1,1,1,1,1,0,300,30,1,1,0,1250,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,20,1,1,0,1680,High
10,1,Asian,1,1,1,0,0,1,0,1,1,0,0,0,1,1,270,30,1,1,0,1680,High
11,0,Black,1,0,1,0,1,1,0,1,1,0,0,1,1,1,225,12,1,1,1,673,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,210,22,1,1,0,1680,High
10,0,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,180,20,1,1,0,887,Low
10,0,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,40,1,1,0,1692,High
9,1,Hispanic,0,0,0,0,1,0,0,1,1,0,0,0,1,0,750,22,1,1,1,3164,Low
10,0,More than one race,1,1,1,1,1,1,0,0,1,1,1,1,1,1,300,30,1,1,1,2255,High
10,1,White,1,1,1,0,0,1,1,1,1,1,1,1,1,0,225,23,1,1,0,1610,High
11,0,Asian,1,1,1,1,1,1,1,1,1,0,0,1,1,1,275,25,1,1,0,2000,High
10,0,Asian,1,1,1,1,1,1,1,1,1,0,1,1,1,1,225,20,1,1,0,612,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,854,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,868,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,290,20,1,1,0,926,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,15,1,1,0,389,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2999,High
10,0,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,366,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,280,15,1,0,1,398,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1680,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,56,30,1,1,0,227,Low
11,1,White,1,1,1,0,0,1,1,1,1,1,1,1,1,0,55,30,1,1,0,1610,Low
9,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,8,1,1,0,421,Low
10,1,White,0,1,1,0,1,1,0,0,1,0,0,1,1,1,285,21,1,0,1,570,High
9,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,26,1,1,0,507,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,21,1,1,0,1680,Low
10,0,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,25,1,1,1,2532,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,22,1,1,0,1750,High
9,1,Hispanic,0,0,1,0,1,0,0,1,1,1,0,1,1,0,225,20,1,1,0,2878,Low
10,1,White,1,0,1,0,1,1,1,1,1,1,1,1,1,0,220,13,1,1,0,2098,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,360,25,1,1,0,1295,Low
9,1,Hispanic,1,1,1,1,1,0,0,1,1,0,0,1,1,1,225,35,1,0,1,570,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,15,1,1,0,850,High
10,0,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,40,1,1,1,3592,Low
11,0,White,1,1,1,0,0,1,1,1,1,0,1,1,1,0,270,27,1,1,1,2966,High
11,1,White,0,1,0,0,0,0,0,0,1,1,1,1,0,0,225,15,1,1,0,366,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,1,2162,High
11,1,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,240,21,1,1,0,247,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,High
10,0,Hispanic,1,1,0,0,0,0,0,1,0,0,0,0,1,0,250,20,1,1,1,3000,Low
10,1,White,0,0,1,0,0,1,0,1,1,1,1,1,0,1,225,20,1,1,1,2004,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,240,22,1,1,0,636,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,9,1,0,1,366,High
10,1,Hispanic,1,1,1,1,1,1,1,0,1,0,1,0,1,0,210,30,1,1,0,996,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,20,1,0,1,1212,High
11,0,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,30,1,1,1,1392,High
10,0,Black,1,1,1,0,1,1,1,0,1,1,1,1,1,0,270,30,1,1,0,2402,Low
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,150,40,1,1,1,2942,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,20,1,0,1,1212,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,930,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,320,18,1,0,1,575,High
10,0,White,1,1,1,0,1,1,0,1,1,0,1,1,1,1,225,20,1,1,0,1327,Low
10,1,White,1,0,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,149,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,600,26,1,1,0,987,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,270,27,1,1,0,1680,High
10,1,White,1,1,1,0,1,0,0,1,1,1,1,1,0,0,350,24,1,1,0,899,High
11,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,926,High
11,0,White,0,1,1,1,0,1,1,1,1,1,1,1,1,0,200,20,1,1,0,1680,High
11,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,210,25,1,1,1,1640,High
10,0,Hispanic,0,1,1,0,0,1,0,1,1,1,0,0,1,0,240,30,1,0,1,575,High
10,1,Hispanic,0,1,1,0,0,1,0,1,1,0,0,0,1,0,330,25,1,1,1,1763,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,358,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1087,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,25,1,1,1,1988,Low
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,25,1,1,0,930,High
10,0,Asian,0,0,0,0,1,1,0,1,1,0,1,1,1,1,390,25,1,1,0,1273,High
9,1,Hispanic,0,1,0,0,0,1,0,1,0,0,0,0,1,0,350,20,1,1,0,1101,Low
12,1,Asian,1,1,1,0,0,1,1,1,0,0,0,1,1,0,210,25,1,1,0,1680,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,25,1,1,0,1233,High
10,1,White,1,0,1,0,0,0,0,1,1,1,1,1,1,0,275,30,1,1,0,1347,Low
10,0,White,1,1,1,0,1,0,0,0,1,1,1,1,1,0,275,25,1,1,0,1375,Low
10,0,White,1,0,0,0,1,0,0,1,1,0,0,0,1,0,300,15,1,1,0,1733,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,235,20,1,1,0,347,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,28,1,1,0,507,Low
10,0,Black,1,1,1,0,1,0,0,1,0,0,0,1,1,0,49,22,1,1,1,1095,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,1382,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,1680,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,17,1,1,0,865,Low
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,180,19,1,1,0,887,High
10,0,Hispanic,1,0,1,0,1,1,0,1,1,1,0,1,1,0,35,1,0,1,0,889,Low
9,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,275,20,1,1,0,362,Low
11,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,160,20,1,0,1,1212,High
10,0,Hispanic,0,1,1,0,1,1,0,1,1,0,0,0,1,1,225,27,1,1,1,1574,High
10,0,Black,0,1,1,0,1,1,0,1,1,1,1,1,1,1,270,18,1,1,0,261,Low
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,1,315,18,1,1,0,899,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,1,250,20,1,1,0,762,High
10,1,White,1,1,1,1,0,1,1,1,1,0,0,0,1,0,200,25,1,1,0,2710,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,335,20,1,1,0,712,High
10,1,Hispanic,0,1,0,0,0,1,0,1,0,0,0,0,1,1,230,20,1,1,1,1574,Low
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,26,1,1,0,1610,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,9,1,1,0,247,High
10,0,Hispanic,1,1,1,0,0,0,0,1,0,0,0,0,1,1,360,22,1,1,1,2942,High
11,0,Asian,0,1,0,0,1,1,0,1,1,0,1,1,1,1,250,31,1,1,1,2646,High
10,1,Black,1,1,1,0,1,1,0,1,1,1,1,1,0,0,250,27,1,1,1,1392,Low
11,0,Native Hawaiian/Other Pacific Islander,1,1,1,1,1,1,0,1,1,0,1,1,1,1,210,25,1,1,0,996,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,21,1,1,0,507,Low
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,204,15,1,1,1,2203,High
10,0,Hispanic,1,0,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,0,898,Low
11,1,Hispanic,0,1,1,0,0,1,0,1,1,0,0,0,1,0,348,36,1,1,1,3261,Low
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,22,1,1,0,987,High
10,1,Native Hawaiian/Other Pacific Islander,1,1,1,1,1,1,1,1,1,0,0,1,1,0,270,27,1,0,1,570,High
10,0,Black,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,22,1,1,0,1387,Low
9,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,30,1,1,0,1387,Low
9,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,0,227,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,28,1,1,0,1087,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,0,1,1,0,240,32,1,1,0,2402,Low
10,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,525,36,1,1,0,432,Low
11,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,200,30,1,1,1,2162,High
